Device,StartTime,Frames,Bytes,TxFrames,TxBytes,RxFrames,RxBytes,LanFrames,LanBytes,LanTxFrames,LanTxBytes,LanRxFrames,LanRxBytes,WanFrames,WanBytes,WanTxFrames,WanTxBytes,WanRxFrames,WanRxBytes
NestThermostat (EU),0,157,60887,80,26038,77,34849,0,0,0,0,0,0,157,60887,80,26038,77,34849
NestThermostat (EU),1800,392,188409,193,123119,199,65290,0,0,0,0,0,0,392,188409,193,123119,199,65290
NestThermostat (EU),3600,361,149997,165,72707,196,77290,0,0,0,0,0,0,361,149997,165,72707,196,77290
NestThermostat (EU),5400,431,204006,218,148436,213,55570,0,0,0,0,0,0,431,204006,218,148436,213,55570
NestThermostat (EU),7200,199,69091,93,24342,106,44749,0,0,0,0,0,0,199,69091,93,24342,106,44749
NestThermostat (EU),9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),12600,219,88255,107,61230,112,27025,0,0,0,0,0,0,219,88255,107,61230,112,27025
NestThermostat (EU),14400,192,75134,95,27663,97,47471,0,0,0,0,0,0,192,75134,95,27663,97,47471
NestThermostat (EU),16200,48,18445,23,5594,25,12851,0,0,0,0,0,0,48,18445,23,5594,25,12851
NestThermostat (EU),18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),19800,20,8766,9,1632,11,7134,0,0,0,0,0,0,20,8766,9,1632,11,7134
NestThermostat (EU),21600,102,45176,50,9599,52,35577,0,0,0,0,0,0,102,45176,50,9599,52,35577
NestThermostat (EU),23400,159,66026,72,13749,87,52277,0,0,0,0,0,0,159,66026,72,13749,87,52277
NestThermostat (EU),25200,64,25362,28,5547,36,19815,0,0,0,0,0,0,64,25362,28,5547,36,19815
NestThermostat (EU),27000,120,42519,58,9342,62,33177,0,0,0,0,0,0,120,42519,58,9342,62,33177
NestThermostat (EU),28800,15,5231,8,1578,7,3653,0,0,0,0,0,0,15,5231,8,1578,7,3653
NestThermostat (EU),30600,34,13554,14,2583,20,10971,0,0,0,0,0,0,34,13554,14,2583,20,10971
NestThermostat (EU),32400,15,4690,5,863,10,3827,0,0,0,0,0,0,15,4690,5,863,10,3827
NestThermostat (EU),34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),36000,63,19184,33,4743,30,14441,0,0,0,0,0,0,63,19184,33,4743,30,14441
NestThermostat (EU),37800,62,24253,31,6254,31,17999,0,0,0,0,0,0,62,24253,31,6254,31,17999
NestThermostat (EU),39600,207,72747,104,24876,103,47871,0,0,0,0,0,0,207,72747,104,24876,103,47871
NestThermostat (EU),41400,162,63742,90,39143,72,24599,0,0,0,0,0,0,162,63742,90,39143,72,24599
NestThermostat (EU),43200,462,186760,247,117785,215,68975,0,0,0,0,0,0,462,186760,247,117785,215,68975
NestThermostat (EU),45000,30,10148,12,2410,18,7738,0,0,0,0,0,0,30,10148,12,2410,18,7738
NestThermostat (EU),46800,91,30343,41,11670,50,18673,0,0,0,0,0,0,91,30343,41,11670,50,18673
NestThermostat (EU),48600,681,294396,362,200478,319,93918,0,0,0,0,0,0,681,294396,362,200478,319,93918
NestThermostat (EU),50400,13,818,11,670,2,148,0,0,0,0,0,0,13,818,11,670,2,148
NestThermostat (EU),52200,61,33806,32,30956,29,2850,0,0,0,0,0,0,61,33806,32,30956,29,2850
NestThermostat (EU),54000,229,90288,122,49174,107,41114,0,0,0,0,0,0,229,90288,122,49174,107,41114
NestThermostat (EU),55800,45,18419,24,4197,21,14222,0,0,0,0,0,0,45,18419,24,4197,21,14222
NestThermostat (EU),57600,36,16721,18,2735,18,13986,0,0,0,0,0,0,36,16721,18,2735,18,13986
NestThermostat (EU),59400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),61200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),63000,9,2563,4,789,5,1774,0,0,0,0,0,0,9,2563,4,789,5,1774
NestThermostat (EU),64800,60,26023,27,4976,33,21047,0,0,0,0,0,0,60,26023,27,4976,33,21047
NestThermostat (EU),66600,225,93454,102,18430,123,75024,0,0,0,0,0,0,225,93454,102,18430,123,75024
NestThermostat (EU),68400,100,42023,42,8030,58,33993,0,0,0,0,0,0,100,42023,42,8030,58,33993
NestThermostat (EU),70200,175,66875,82,14954,93,51921,0,0,0,0,0,0,175,66875,82,14954,93,51921
NestThermostat (EU),72000,195,83661,86,16244,109,67417,0,0,0,0,0,0,195,83661,86,16244,109,67417
NestThermostat (EU),73800,255,109952,115,21825,140,88127,0,0,0,0,0,0,255,109952,115,21825,140,88127
NestThermostat (EU),75600,193,73690,93,17211,100,56479,0,0,0,0,0,0,193,73690,93,17211,100,56479
NestThermostat (EU),77400,202,73895,92,15209,110,58686,0,0,0,0,0,0,202,73895,92,15209,110,58686
NestThermostat (EU),79200,201,85915,92,16596,109,69319,0,0,0,0,0,0,201,85915,92,16596,109,69319
NestThermostat (EU),81000,223,96309,102,18378,121,77931,0,0,0,0,0,0,223,96309,102,18378,121,77931
NestThermostat (EU),82800,792,337808,433,213362,359,124446,0,0,0,0,0,0,792,337808,433,213362,359,124446
NestThermostat (EU),84600,1620,642383,914,418900,706,223483,0,0,0,0,0,0,1620,642383,914,418900,706,223483
NestThermostat (EU),86400,705,247830,397,142010,308,105820,0,0,0,0,0,0,705,247830,397,142010,308,105820
NestThermostat (EU),88200,2255,1051574,1217,787120,1038,264454,0,0,0,0,0,0,2255,1051574,1217,787120,1038,264454
NestThermostat (EU),90000,1660,711718,908,505739,752,205979,0,0,0,0,0,0,1660,711718,908,505739,752,205979
NestThermostat (EU),91800,1753,697233,974,417411,779,279822,0,0,0,0,0,0,1753,697233,974,417411,779,279822
NestThermostat (EU),93600,1809,800329,982,541157,827,259172,0,0,0,0,0,0,1809,800329,982,541157,827,259172
NestThermostat (EU),95400,2054,926658,1101,689710,953,236948,0,0,0,0,0,0,2054,926658,1101,689710,953,236948
NestThermostat (EU),97200,1445,609462,786,403364,659,206098,0,0,0,0,0,0,1445,609462,786,403364,659,206098
NestThermostat (EU),99000,1081,454210,596,289124,485,165086,0,0,0,0,0,0,1081,454210,596,289124,485,165086
NestThermostat (EU),100800,377,176113,204,121457,173,54656,0,0,0,0,0,0,377,176113,204,121457,173,54656
NestThermostat (EU),102600,660,263956,361,159982,299,103974,0,0,0,0,0,0,660,263956,361,159982,299,103974
NestThermostat (EU),104400,414,187353,219,140581,195,46772,0,0,0,0,0,0,414,187353,219,140581,195,46772
NestThermostat (EU),106200,1438,665510,768,484763,670,180747,0,0,0,0,0,0,1438,665510,768,484763,670,180747
NestThermostat (EU),108000,97,34590,59,17390,38,17200,0,0,0,0,0,0,97,34590,59,17390,38,17200
NestThermostat (EU),109800,533,227987,287,144774,246,83213,0,0,0,0,0,0,533,227987,287,144774,246,83213
NestThermostat (EU),111600,534,233838,282,162365,252,71473,0,0,0,0,0,0,534,233838,282,162365,252,71473
NestThermostat (EU),113400,286,106294,165,64939,121,41355,0,0,0,0,0,0,286,106294,165,64939,121,41355
NestThermostat (EU),115200,452,208364,257,139976,195,68388,0,0,0,0,0,0,452,208364,257,139976,195,68388
NestThermostat (EU),117000,28,10549,13,2544,15,8005,0,0,0,0,0,0,28,10549,13,2544,15,8005
NestThermostat (EU),118800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),120600,321,153994,177,107909,144,46085,0,0,0,0,0,0,321,153994,177,107909,144,46085
NestThermostat (EU),122400,140,40640,80,17335,60,23305,0,0,0,0,0,0,140,40640,80,17335,60,23305
NestThermostat (EU),124200,16,4890,10,1311,6,3579,0,0,0,0,0,0,16,4890,10,1311,6,3579
NestThermostat (EU),126000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),127800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NestThermostat (EU),129600,29,9486,17,2286,12,7200,0,0,0,0,0,0,29,9486,17,2286,12,7200
NestThermostat (EU),131400,22,8910,10,1710,12,7200,0,0,0,0,0,0,22,8910,10,1710,12,7200
