MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
60:74:F4:1B:24:16,ALL,ip,18.214.45.166,47,5496,25,2690,22,2806
60:74:F4:1B:24:16,ALL,ip,216.239.35.0,24,2160,12,1080,12,1080
60:74:F4:1B:24:16,ALL,ip,216.239.35.12,42,3780,21,1890,21,1890
60:74:F4:1B:24:16,ALL,ip,216.239.35.4,36,3240,18,1620,18,1620
60:74:F4:1B:24:16,ALL,ip,216.239.35.8,32,2880,16,1440,16,1440
60:74:F4:1B:24:16,ALL,ip,3.228.248.67,70,8217,37,4008,33,4209
60:74:F4:1B:24:16,ALL,ip,44.197.224.59,115,13605,60,6590,55,7015
60:74:F4:1B:24:16,ALL,ip,44.205.42.177,46,5442,24,2636,22,2806
60:74:F4:1B:24:16,ALL,ip,52.44.122.173,2071,205260,1387,121749,684,83511
60:74:F4:1B:24:16,ALL,ip,52.45.23.113,94,16198,57,7647,37,8551
60:74:F4:1B:24:16,ALL,ip,52.70.63.61,8132,812086,5417,477867,2715,334219
60:74:F4:1B:24:16,ALL,ip,54.145.253.127,70,8290,37,3992,33,4298
60:74:F4:1B:24:16,ALL,ip,54.152.64.13,24,2775,13,1372,11,1403
60:74:F4:1B:24:16,ALL,ip,54.224.215.1,1520,157441,1007,90963,513,66478
60:74:F4:1B:24:16,ALL,tcp,18.214.45.166,47,5496,25,2690,22,2806
60:74:F4:1B:24:16,ALL,tcp,3.228.248.67,70,8217,37,4008,33,4209
60:74:F4:1B:24:16,ALL,tcp,44.197.224.59,115,13605,60,6590,55,7015
60:74:F4:1B:24:16,ALL,tcp,44.205.42.177,46,5442,24,2636,22,2806
60:74:F4:1B:24:16,ALL,tcp,52.44.122.173,2071,205260,1387,121749,684,83511
60:74:F4:1B:24:16,ALL,tcp,52.45.23.113,94,16198,57,7647,37,8551
60:74:F4:1B:24:16,ALL,tcp,52.70.63.61,8132,812086,5417,477867,2715,334219
60:74:F4:1B:24:16,ALL,tcp,54.145.253.127,70,8290,37,3992,33,4298
60:74:F4:1B:24:16,ALL,tcp,54.152.64.13,24,2775,13,1372,11,1403
60:74:F4:1B:24:16,ALL,tcp,54.224.215.1,1520,157441,1007,90963,513,66478
60:74:F4:1B:24:16,ALL,udp,216.239.35.0,24,2160,12,1080,12,1080
60:74:F4:1B:24:16,ALL,udp,216.239.35.12,42,3780,21,1890,21,1890
60:74:F4:1B:24:16,ALL,udp,216.239.35.4,36,3240,18,1620,18,1620
60:74:F4:1B:24:16,ALL,udp,216.239.35.8,32,2880,16,1440,16,1440
60:74:F4:1B:24:16,ALL,tls,52.44.122.173,1352,166434,677,83409,675,83025
60:74:F4:1B:24:16,ALL,tls,52.45.23.113,51,10948,27,6023,24,4925
60:74:F4:1B:24:16,ALL,tls,52.70.63.61,5295,657420,2649,328391,2646,329029
60:74:F4:1B:24:16,ALL,tls,54.224.215.1,984,125569,493,63203,491,62366
60:74:F4:1B:24:16,ALL,http,18.214.45.166,8,2706,4,888,4,1818
60:74:F4:1B:24:16,ALL,http,3.228.248.67,12,4059,6,1332,6,2727
60:74:F4:1B:24:16,ALL,http,44.197.224.59,20,6765,10,2220,10,4545
60:74:F4:1B:24:16,ALL,http,44.205.42.177,8,2706,4,888,4,1818
60:74:F4:1B:24:16,ALL,http,54.145.253.127,12,4132,6,1316,6,2816
60:74:F4:1B:24:16,ALL,http,54.152.64.13,4,1353,2,444,2,909
60:74:F4:1B:24:16,ALL,ntp,216.239.35.0,24,2160,12,1080,12,1080
60:74:F4:1B:24:16,ALL,ntp,216.239.35.12,42,3780,21,1890,21,1890
60:74:F4:1B:24:16,ALL,ntp,216.239.35.4,36,3240,18,1620,18,1620
60:74:F4:1B:24:16,ALL,ntp,216.239.35.8,32,2880,16,1440,16,1440
60:74:F4:1B:24:16,ALL,tcp:8883,52.44.122.173,2071,205260,1387,121749,684,83511
60:74:F4:1B:24:16,ALL,tcp:8883,52.45.23.113,94,16198,57,7647,37,8551
60:74:F4:1B:24:16,ALL,tcp:8883,52.70.63.61,8132,812086,5417,477867,2715,334219
60:74:F4:1B:24:16,ALL,tcp:8883,54.224.215.1,1520,157441,1007,90963,513,66478
