MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
20:DF:B9:3B:00:90,ALL,ip,192.168.231.112,5610,2748323,1363,59972,4247,2688351
20:DF:B9:3B:00:90,ALL,ip,192.168.231.192,907773,74594018,455937,38192060,451836,36401958
20:DF:B9:3B:00:90,ALL,ip,192.168.231.200,5494,4529688,1286,56584,4208,4473104
20:DF:B9:3B:00:90,ALL,ip,224.0.0.250,708,61590,708,61590,0,0
20:DF:B9:3B:00:90,ALL,ip,224.0.0.251,35601,7687861,35601,7687861,0,0
20:DF:B9:3B:00:90,ALL,ip,239.255.255.251,711,61845,711,61845,0,0
20:DF:B9:3B:00:90,ALL,ip,255.255.255.255,8512,651201,8512,651201,0,0
20:DF:B9:3B:00:90,ALL,tcp,192.168.231.192,277484,35481700,139922,18598905,137562,16882795
20:DF:B9:3B:00:90,ALL,udp,192.168.231.112,5610,2748323,1363,59972,4247,2688351
20:DF:B9:3B:00:90,ALL,udp,192.168.231.192,630289,39112318,316015,19593155,314274,19519163
20:DF:B9:3B:00:90,ALL,udp,192.168.231.200,5494,4529688,1286,56584,4208,4473104
20:DF:B9:3B:00:90,ALL,udp,224.0.0.250,708,61590,708,61590,0,0
20:DF:B9:3B:00:90,ALL,udp,224.0.0.251,35601,7687861,35601,7687861,0,0
20:DF:B9:3B:00:90,ALL,udp,239.255.255.251,711,61845,711,61845,0,0
20:DF:B9:3B:00:90,ALL,udp,255.255.255.255,8512,651201,8512,651201,0,0
20:DF:B9:3B:00:90,ALL,tls,192.168.231.192,119861,25084594,60107,13305731,59754,11778863
20:DF:B9:3B:00:90,ALL,classicstun,192.168.231.192,628913,38992606,316006,19592372,312907,19400234
20:DF:B9:3B:00:90,ALL,mdns,224.0.0.251,35601,7687861,35601,7687861,0,0
20:DF:B9:3B:00:90,ALL,tplink-smarthome,192.168.231.112,4247,2688351,0,0,4247,2688351
20:DF:B9:3B:00:90,ALL,tplink-smarthome,192.168.231.200,4208,4473104,0,0,4208,4473104
20:DF:B9:3B:00:90,ALL,tplink-smarthome,255.255.255.255,4253,301963,4253,301963,0,0
20:DF:B9:3B:00:90,ALL,udp:9478,255.255.255.255,4259,349238,4259,349238,0,0
20:DF:B9:3B:00:90,ALL,udp:10101,192.168.231.192,1376,119712,9,783,1367,118929
20:DF:B9:3B:00:90,ALL,udp:10101,224.0.0.250,708,61590,708,61590,0,0
20:DF:B9:3B:00:90,ALL,udp:10101,239.255.255.251,711,61845,711,61845,0,0
20:DF:B9:3B:00:90,ALL,udp:1111,192.168.231.112,1363,59972,1363,59972,0,0
20:DF:B9:3B:00:90,ALL,udp:1111,192.168.231.200,1286,56584,1286,56584,0,0
20:DF:B9:3B:00:90,ALL,tcp:10101,192.168.231.192,189503,17974165,97894,8479493,91609,9494672
20:DF:B9:3B:00:90,ALL,tcp:10005,192.168.231.192,17484,3942509,8614,1760506,8870,2182003
20:DF:B9:3B:00:90,ALL,tcp:8012,192.168.231.192,15098,3914451,7063,1694437,8035,2220014
20:DF:B9:3B:00:90,ALL,tcp:9000,192.168.231.192,55399,9650575,26351,6664469,29048,2986106
