MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
C0:84:7D:2E:9C:86,ALL,ipv6,240e:97c:2f:1::9f,36,9282,21,7103,15,2179
C0:84:7D:2E:9C:86,ALL,ipv6,240e:97c:2f:2::4a,42,11671,24,9107,18,2564
C0:84:7D:2E:9C:86,ALL,ipv6,2600:1700:5a0f:ee00::314:1b,5,550,3,330,2,220
C0:84:7D:2E:9C:86,ALL,ipv6,2600:3c01:e000:7e6::123,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ipv6,2603:c020:6:b900:6b54:1390:4afd:814a,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ipv6,2604:a840::111,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ipv6,2605:6400:84e1::123,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:1178:72d0:44b2:1cb9,34,10713,13,6103,21,4610
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:20a3:77af:6e59:9b5c,32,8353,12,5689,20,2664
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:21b4:e171:f377:a12c,8,704,3,266,5,438
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:2536:f68d:57ea:d562,46,11549,19,6563,27,4986
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:460:c42f:858a:c425,52,14158,22,7016,30,7142
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:4d72:1551:229e:99e8,97,16138,37,8210,60,7928
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:5117:81af:b900:e740,68,13479,25,7104,43,6375
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210::1,128,11264,80,7008,48,4256
C0:84:7D:2E:9C:86,ALL,ipv6,2620:0:5301:2210:e8f6:5647:113d:1c8c,44,11390,18,6477,26,4913
C0:84:7D:2E:9C:86,ALL,ipv6,2620:138:5000:0:5054:ff:fe89:6673,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ipv6,2620:46:8000:128::112,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ipv6,2620:83:8000:ffd1:1::e,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ipv6,2a03:2880:f003:112:face:b00c:0:2,22,7438,13,2042,9,5396
C0:84:7D:2E:9C:86,ALL,tcp,240e:97c:2f:1::9f,36,9282,21,7103,15,2179
C0:84:7D:2E:9C:86,ALL,tcp,240e:97c:2f:2::4a,42,11671,24,9107,18,2564
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:1178:72d0:44b2:1cb9,32,10493,12,5993,20,4500
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:20a3:77af:6e59:9b5c,30,8133,11,5579,19,2554
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:21b4:e171:f377:a12c,8,704,3,266,5,438
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:2536:f68d:57ea:d562,44,11329,18,6453,26,4876
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:460:c42f:858a:c425,50,13938,21,6906,29,7032
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:4d72:1551:229e:99e8,90,15368,34,7880,56,7488
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:5117:81af:b900:e740,66,13259,24,6994,42,6265
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210::1,128,11264,80,7008,48,4256
C0:84:7D:2E:9C:86,ALL,tcp,2620:0:5301:2210:e8f6:5647:113d:1c8c,42,11170,17,6367,25,4803
C0:84:7D:2E:9C:86,ALL,tcp,2a03:2880:f003:112:face:b00c:0:2,22,7438,13,2042,9,5396
C0:84:7D:2E:9C:86,ALL,udp,2600:1700:5a0f:ee00::314:1b,5,550,3,330,2,220
C0:84:7D:2E:9C:86,ALL,udp,2600:3c01:e000:7e6::123,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2603:c020:6:b900:6b54:1390:4afd:814a,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2604:a840::111,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2605:6400:84e1::123,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:0:5301:2210:1178:72d0:44b2:1cb9,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:0:5301:2210:20a3:77af:6e59:9b5c,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:0:5301:2210:2536:f68d:57ea:d562,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:0:5301:2210:460:c42f:858a:c425,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:0:5301:2210:5117:81af:b900:e740,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:0:5301:2210:e8f6:5647:113d:1c8c,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:138:5000:0:5054:ff:fe89:6673,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:46:8000:128::112,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,udp,2620:83:8000:ffd1:1::e,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,tls,2620:0:5301:2210:1178:72d0:44b2:1cb9,8,6242,4,4958,4,1284
C0:84:7D:2E:9C:86,ALL,tls,2620:0:5301:2210:20a3:77af:6e59:9b5c,8,6245,4,4961,4,1284
C0:84:7D:2E:9C:86,ALL,tls,2620:0:5301:2210:2536:f68d:57ea:d562,8,6242,4,4958,4,1284
C0:84:7D:2E:9C:86,ALL,tls,2620:0:5301:2210:460:c42f:858a:c425,8,6243,4,4959,4,1284
C0:84:7D:2E:9C:86,ALL,tls,2620:0:5301:2210:4d72:1551:229e:99e8,8,6247,4,4963,4,1284
C0:84:7D:2E:9C:86,ALL,tls,2620:0:5301:2210:5117:81af:b900:e740,8,6244,4,4960,4,1284
C0:84:7D:2E:9C:86,ALL,tls,2620:0:5301:2210:e8f6:5647:113d:1c8c,8,6242,4,4958,4,1284
C0:84:7D:2E:9C:86,ALL,tls,2a03:2880:f003:112:face:b00c:0:2,8,6242,4,1284,4,4958
C0:84:7D:2E:9C:86,ALL,http,240e:97c:2f:1::9f,6,2766,3,1511,3,1255
C0:84:7D:2E:9C:86,ALL,http,2620:0:5301:2210:1178:72d0:44b2:1cb9,2,1055,1,461,1,594
C0:84:7D:2E:9C:86,ALL,http,2620:0:5301:2210:2536:f68d:57ea:d562,2,855,1,397,1,458
C0:84:7D:2E:9C:86,ALL,http,2620:0:5301:2210:460:c42f:858a:c425,4,1767,2,701,2,1066
C0:84:7D:2E:9C:86,ALL,http,2620:0:5301:2210:4d72:1551:229e:99e8,2,837,1,395,1,442
C0:84:7D:2E:9C:86,ALL,http,2620:0:5301:2210:5117:81af:b900:e740,2,855,1,396,1,459
C0:84:7D:2E:9C:86,ALL,http,2620:0:5301:2210:e8f6:5647:113d:1c8c,2,856,1,397,1,459
C0:84:7D:2E:9C:86,ALL,ntp,2600:1700:5a0f:ee00::314:1b,5,550,3,330,2,220
C0:84:7D:2E:9C:86,ALL,ntp,2600:3c01:e000:7e6::123,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2603:c020:6:b900:6b54:1390:4afd:814a,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2604:a840::111,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2605:6400:84e1::123,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:0:5301:2210:1178:72d0:44b2:1cb9,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:0:5301:2210:20a3:77af:6e59:9b5c,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:0:5301:2210:2536:f68d:57ea:d562,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:0:5301:2210:460:c42f:858a:c425,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:0:5301:2210:5117:81af:b900:e740,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:0:5301:2210:e8f6:5647:113d:1c8c,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:138:5000:0:5054:ff:fe89:6673,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:46:8000:128::112,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,ntp,2620:83:8000:ffd1:1::e,2,220,1,110,1,110
C0:84:7D:2E:9C:86,ALL,tcp:39446,240e:97c:2f:2::4a*,12,3009,7,2306,5,703
C0:84:7D:2E:9C:86,ALL,tcp:39446,2620:0:5301:2210:4d72:1551:229e:99e8*,12,3009,5,703,7,2306
C0:84:7D:2E:9C:86,ALL,tcp:52064,240e:97c:2f:1::9f*,12,3227,7,2458,5,769
C0:84:7D:2E:9C:86,ALL,tcp:52064,2620:0:5301:2210:1178:72d0:44b2:1cb9*,12,3227,5,769,7,2458
C0:84:7D:2E:9C:86,ALL,tcp:60276,240e:97c:2f:2::4a*,12,3027,7,2323,5,704
C0:84:7D:2E:9C:86,ALL,tcp:60276,2620:0:5301:2210:5117:81af:b900:e740*,12,3027,5,704,7,2323
C0:84:7D:2E:9C:86,ALL,tcp:37004,240e:97c:2f:1::9f*,12,3028,7,2323,5,705
C0:84:7D:2E:9C:86,ALL,tcp:37004,2620:0:5301:2210:e8f6:5647:113d:1c8c*,12,3028,5,705,7,2323
C0:84:7D:2E:9C:86,ALL,tcp:39586,240e:97c:2f:2::4a*,18,5635,10,4478,8,1157
C0:84:7D:2E:9C:86,ALL,tcp:39586,2620:0:5301:2210:460:c42f:858a:c425*,18,5635,8,1157,10,4478
C0:84:7D:2E:9C:86,ALL,tcp:42774,240e:97c:2f:1::9f*,12,3027,7,2322,5,705
C0:84:7D:2E:9C:86,ALL,tcp:42774,2620:0:5301:2210:2536:f68d:57ea:d562*,12,3027,5,705,7,2322
C0:84:7D:2E:9C:86,ALL,https,2620:0:5301:2210:1178:72d0:44b2:1cb9,20,7266,7,5224,13,2042
C0:84:7D:2E:9C:86,ALL,https,2620:0:5301:2210:20a3:77af:6e59:9b5c,22,7429,8,5313,14,2116
C0:84:7D:2E:9C:86,ALL,https,2620:0:5301:2210:2536:f68d:57ea:d562,24,7598,10,5482,14,2116
C0:84:7D:2E:9C:86,ALL,https,2620:0:5301:2210:460:c42f:858a:c425,24,7599,10,5483,14,2116
C0:84:7D:2E:9C:86,ALL,https,2620:0:5301:2210:4d72:1551:229e:99e8,22,7431,8,5315,14,2116
C0:84:7D:2E:9C:86,ALL,https,2620:0:5301:2210:5117:81af:b900:e740,22,7416,7,5226,15,2190
C0:84:7D:2E:9C:86,ALL,https,2620:0:5301:2210:e8f6:5647:113d:1c8c,22,7438,9,5396,13,2042
C0:84:7D:2E:9C:86,ALL,https,2a03:2880:f003:112:face:b00c:0:2,22,7438,13,2042,9,5396
