MAC,WAN/LAN,Protocol,IP,TotalPackets,TotalBytes,TxPackets,TxBytes,RxPackets,RxBytes
2C:26:17:56:C7:22,ALL,ip,129.134.25.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,ip,129.134.26.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,ip,129.134.29.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,ip,142.251.111.94,10,1049,5,565,5,484
2C:26:17:56:C7:22,ALL,ip,157.240.229.17,52,3504,35,2262,17,1242
2C:26:17:56:C7:22,ALL,ip,157.240.229.34,464,40366,236,21097,228,19269
2C:26:17:56:C7:22,ALL,ip,157.240.229.55,916,201954,529,91990,387,109964
2C:26:17:56:C7:22,ALL,ip,31.13.66.10,32,6525,18,2224,14,4301
2C:26:17:56:C7:22,ALL,ip,31.13.66.34,537,49406,289,25077,248,24329
2C:26:17:56:C7:22,ALL,ip,31.13.66.4,297,385582,144,366968,153,18614
2C:26:17:56:C7:22,ALL,ip,31.13.66.48,478,112027,271,56876,207,55151
2C:26:17:56:C7:22,ALL,tcp,142.251.111.94,10,1049,5,565,5,484
2C:26:17:56:C7:22,ALL,tcp,157.240.229.17,52,3504,35,2262,17,1242
2C:26:17:56:C7:22,ALL,tcp,157.240.229.34,464,40366,236,21097,228,19269
2C:26:17:56:C7:22,ALL,tcp,157.240.229.55,916,201954,529,91990,387,109964
2C:26:17:56:C7:22,ALL,tcp,31.13.66.10,32,6525,18,2224,14,4301
2C:26:17:56:C7:22,ALL,tcp,31.13.66.34,537,49406,289,25077,248,24329
2C:26:17:56:C7:22,ALL,tcp,31.13.66.4,297,385582,144,366968,153,18614
2C:26:17:56:C7:22,ALL,tcp,31.13.66.48,478,112027,271,56876,207,55151
2C:26:17:56:C7:22,ALL,udp,129.134.25.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,udp,129.134.26.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,udp,129.134.29.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,tls,157.240.229.34,228,24762,114,13049,114,11713
2C:26:17:56:C7:22,ALL,tls,157.240.229.55,407,166116,196,69508,211,96608
2C:26:17:56:C7:22,ALL,tls,31.13.66.10,15,5387,7,1478,8,3909
2C:26:17:56:C7:22,ALL,tls,31.13.66.34,280,32392,140,15223,140,17169
2C:26:17:56:C7:22,ALL,tls,31.13.66.4,42,116200,32,107120,10,9080
2C:26:17:56:C7:22,ALL,tls,31.13.66.48,215,93005,100,43978,115,49027
2C:26:17:56:C7:22,ALL,http,142.251.111.94,2,505,1,293,1,212
2C:26:17:56:C7:22,ALL,ntp,129.134.25.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,ntp,129.134.26.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,ntp,129.134.29.123,2,180,1,90,1,90
2C:26:17:56:C7:22,ALL,https,157.240.229.17,52,3504,35,2262,17,1242
2C:26:17:56:C7:22,ALL,https,157.240.229.34,464,40366,236,21097,228,19269
2C:26:17:56:C7:22,ALL,https,157.240.229.55,916,201954,529,91990,387,109964
2C:26:17:56:C7:22,ALL,https,31.13.66.10,32,6525,18,2224,14,4301
2C:26:17:56:C7:22,ALL,https,31.13.66.34,537,49406,289,25077,248,24329
2C:26:17:56:C7:22,ALL,https,31.13.66.4,297,385582,144,366968,153,18614
2C:26:17:56:C7:22,ALL,https,31.13.66.48,478,112027,271,56876,207,55151
